TITLE,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST
75,1173,684,50,149,4.0,149,535.25
75,484,448,9,275,4.1,346,535.25
0,719,978,9,80,4.1,173,872.0
23,1395,345,9,265,3.1,325,535.25
15,413,201,9,800,3.8,158,535.25
83,1133,242,108,158,3.7,84,535.25
75,1597,563,55,572,3.8,344,535.25
15,311,502,112,531,4.1,575,535.25
23,532,242,55,355,3.2,364,535.25
75,463,290,18,634,3.8,68,535.25
75,846,332,9,275,4.4,1843,535.25
75,1597,256,123,636,3.1,65,535.25
15,302,39,108,518,4.5,232,535.25
15,410,242,78,184,3.9,67,535.25
23,1441,103,96,301,3.6,130,535.25
75,1173,1029,9,236,4.4,1330,535.25
25,522,490,96,301,3.7,223,535.25
75,217,282,123,636,2.7,193,535.25
23,253,103,15,401,3.6,11,535.25
0,160,1041,78,418,0.0,0,524.25
75,1597,1005,78,377,0.0,0,474.5
23,1311,103,108,819,3.6,194,535.25
82,1492,39,130,238,0.0,0,474.5
23,552,157,96,431,3.8,270,535.25
66,235,1049,18,135,2.5,115,535.25
75,1597,938,9,14,4.0,109,535.25
75,1212,219,9,71,3.9,269,535.25
75,1459,823,55,355,3.6,77,535.25
23,1667,914,18,532,3.8,124,535.25
23,449,672,96,217,3.2,12,535.25
23,1597,956,78,175,3.3,7,535.25
23,554,480,55,379,4.1,287,535.25
75,1459,103,55,355,3.4,89,535.25
75,487,115,108,364,3.7,135,535.25
23,1304,112,108,576,3.9,1355,535.25
23,242,242,55,404,3.2,340,535.25
44,746,1016,55,336,4.2,313,535.25
23,1597,920,78,193,3.1,5,535.25
23,471,242,78,290,3.3,37,535.25
80,728,68,50,146,3.9,935,535.25
75,746,999,136,568,3.7,87,535.25
23,564,278,96,396,4.2,1758,535.25
17,94,363,55,283,4.3,1091,535.25
13,195,936,9,182,3.8,161,535.25
82,1493,984,110,691,3.9,827,535.25
23,1567,219,123,98,3.8,689,535.25
75,1173,873,96,716,3.9,99,535.25
23,1430,1056,96,419,3.8,522,535.25
19,390,256,9,344,4.6,217,535.25
82,1485,999,50,688,3.8,524,535.25
75,1008,959,78,410,0.0,0,474.5
75,1714,274,18,470,3.6,67,535.25
23,1212,637,96,210,3.9,937,535.25
51,456,242,9,820,3.1,117,535.25
7,675,480,103,105,4.1,118,535.25
75,1498,391,120,220,3.6,30,535.25
85,1133,87,18,532,3.7,107,535.25
23,1288,805,96,102,3.8,250,535.25
75,1687,931,55,355,3.8,132,535.25
75,806,979,18,50,4.1,219,535.25
75,1008,134,18,622,3.4,41,535.25
12,190,1056,55,289,3.6,50,535.25
23,528,603,78,136,3.8,28,535.25
75,1173,607,9,182,3.8,17,535.25
10,199,68,78,184,0.0,0,474.5
75,1637,188,78,377,0.0,0,474.5
23,1467,902,9,263,3.9,79,535.25
23,552,568,96,383,3.5,158,535.25
75,1601,242,9,67,0.0,0,474.5
23,509,1182,78,813,0.0,0,474.5
75,1212,242,55,207,3.7,52,535.25
23,705,256,4,551,3.7,103,535.25
75,1597,1074,78,300,0.0,0,474.5
66,837,1027,108,271,3.6,221,535.25
23,1307,820,55,197,2.7,551,535.25
75,1517,1084,96,313,0.0,0,474.5
80,807,242,18,435,4.0,802,535.25
10,993,73,18,135,3.6,55,535.25
75,1173,184,41,675,3.8,1090,535.25
75,1597,823,55,111,3.7,392,535.25
65,653,488,9,645,4.1,7405,535.25
23,1414,620,96,375,4.4,4755,535.25
66,244,503,112,531,3.9,65,535.25
23,30,567,55,249,3.8,442,535.25
75,1681,1074,96,121,4.1,313,535.25
75,1212,242,41,660,3.6,47,535.25
75,1526,210,55,647,2.9,180,535.25
75,1266,503,123,557,3.6,503,535.25
75,1256,72,9,67,0.0,0,474.5
75,1212,242,9,244,3.3,38,535.25
23,1173,357,55,369,3.6,61,535.25
56,1145,63,108,612,3.6,99,535.25
46,695,201,55,77,3.9,58,535.25
15,422,256,96,97,4.2,479,535.25
66,484,869,57,197,3.7,62,535.25
75,1597,445,18,794,3.6,86,535.25
0,156,921,96,221,4.4,1803,872.0
23,653,335,18,532,4.1,133,535.25
39,920,219,9,346,3.9,81,535.25
66,1597,828,9,400,4.4,634,535.25
66,1173,1077,108,367,4.1,1690,535.25
75,1626,350,96,443,4.0,264,535.25
75,1205,375,55,438,2.7,50,535.25
10,201,49,78,175,0.0,0,474.5
75,1515,480,55,337,3.4,72,535.25
23,1321,294,24,262,3.9,540,535.25
15,375,201,36,649,3.8,104,535.25
15,315,1005,18,177,3.4,33,535.25
75,1597,869,9,345,4.3,665,535.25
23,1092,171,9,344,3.7,32,535.25
23,981,480,9,619,4.3,678,535.25
75,1597,934,9,82,4.3,262,535.25
75,41,103,9,86,3.8,119,535.25
82,1623,1016,110,663,3.8,419,535.25
57,869,362,50,660,0.0,0,474.5
75,1626,662,96,97,3.9,478,535.25
23,70,742,78,562,3.4,28,535.25
23,1604,1084,18,532,3.5,23,535.25
23,526,1016,123,625,4.0,1051,535.25
23,1370,1023,99,447,3.6,155,535.25
75,208,242,41,456,3.6,99,535.25
66,145,54,96,43,3.8,88,535.25
75,832,229,18,333,3.6,82,535.25
75,1173,208,41,666,3.6,34,535.25
75,1597,1113,78,566,0.0,0,474.5
75,1212,480,18,580,3.8,59,535.25
23,1008,1069,9,182,3.4,9,535.25
6,849,1053,78,821,3.4,19,535.25
75,1173,63,18,700,3.3,185,535.25
23,563,560,96,593,4.1,1457,535.25
75,52,834,18,580,3.9,272,535.25
75,1513,242,108,597,4.0,299,535.25
23,1177,637,55,572,3.7,105,535.25
23,1173,563,55,379,4.3,797,535.25
8,867,256,25,750,3.6,55,535.25
23,1180,361,53,744,2.9,66,535.25
66,837,242,108,271,4.0,461,535.25
75,208,314,9,633,3.7,235,535.25
23,1212,79,123,554,3.4,102,535.25
23,1227,103,55,827,4.0,3775,535.25
57,1238,503,108,598,4.0,1676,535.25
75,818,848,96,816,3.8,100,535.25
75,1227,847,9,409,3.9,111,535.25
75,50,456,78,490,0.0,0,474.5
75,1173,242,108,803,0.0,0,474.5
75,1610,480,18,123,3.2,50,535.25
66,950,615,50,215,4.3,436,535.25
75,1522,242,55,361,3.2,42,535.25
23,1459,789,9,275,3.9,26,535.25
25,137,963,18,233,3.5,17,535.25
0,138,89,78,184,0.0,0,524.25
23,255,823,55,709,3.5,104,535.25
75,449,503,55,467,3.1,79,535.25
15,340,87,50,501,4.2,54,535.25
66,486,44,55,404,2.6,42,535.25
75,487,7,108,707,4.0,382,535.25
25,988,350,108,27,4.2,130,535.25
23,1008,1027,78,176,4.1,757,535.25
23,255,480,55,460,4.2,10159,535.25
23,1267,242,96,430,0.0,0,474.5
23,1150,877,83,362,3.5,129,535.25
23,1425,464,46,258,4.1,298,535.25
75,1522,200,134,251,3.6,153,535.25
7,692,242,18,452,0.0,0,474.5
23,1676,480,50,660,4.1,109,535.25
75,1597,242,67,548,3.3,58,535.25
66,177,286,112,531,0.0,0,474.5
7,859,759,96,45,4.5,978,535.25
75,1522,503,108,299,4.0,811,535.25
75,1597,1025,55,77,3.7,41,535.25
15,371,201,18,51,3.3,44,535.25
6,677,497,55,282,4.6,1872,535.25
66,1452,630,108,299,4.2,1042,535.25
23,1288,869,18,764,4.1,625,535.25
62,1597,553,55,432,3.3,60,535.25
23,1062,464,50,146,4.0,879,535.25
75,256,219,9,344,4.0,58,535.25
23,1212,55,96,93,3.7,52,535.25
46,1173,598,9,537,4.1,320,535.25
75,1212,143,55,379,3.8,622,535.25
75,14,350,108,41,3.8,397,535.25
75,1212,171,18,132,3.5,31,535.25
66,1425,260,96,218,3.9,27,535.25
23,1212,515,9,80,3.9,333,535.25
77,296,1084,18,333,3.4,31,535.25
75,801,92,9,67,3.6,13,535.25
75,1212,256,96,8,4.0,221,535.25
4,148,43,18,764,3.4,126,535.25
0,143,242,55,783,2.8,179,872.0
23,1649,515,123,636,3.5,223,535.25
75,235,163,9,67,3.9,198,535.25
75,1047,920,78,407,0.0,0,474.5
23,1199,242,18,51,2.5,143,535.25
75,1302,503,46,258,4.1,135,535.25
66,1699,242,112,531,3.5,30,535.25
75,1505,1016,9,346,3.6,11,535.25
75,1597,789,55,432,3.5,191,535.25
46,1444,394,18,735,4.8,748,535.25
66,248,242,112,531,2.8,26,535.25
62,1637,556,17,333,3.6,69,535.25
10,993,242,78,562,3.0,4,535.25
23,1047,920,78,562,0.0,0,474.5
75,1597,242,55,39,3.8,445,535.25
71,593,249,9,345,4.0,1418,535.25
23,268,242,18,314,2.7,28,535.25
23,1048,115,18,615,3.7,157,535.25
0,138,979,108,613,4.0,268,872.0
0,153,1005,123,625,3.7,96,872.0
75,846,1157,136,469,4.2,333,535.25
39,716,18,55,718,4.3,580,535.25
23,1333,191,110,502,4.3,2773,535.25
23,255,289,9,67,3.4,226,535.25
23,1014,763,78,180,3.1,4,535.25
23,1718,464,108,226,4.7,576,535.25
75,837,91,108,41,3.9,482,535.25
23,1644,914,78,296,3.8,75,535.25
25,769,503,9,724,4.2,2298,535.25
75,771,334,78,296,0.0,0,474.5
23,1227,357,55,404,3.4,250,535.25
23,1569,1077,96,192,3.9,887,535.25
75,1681,747,9,820,3.9,19,535.25
75,1522,242,96,808,3.5,31,535.25
75,780,68,96,140,4.0,425,535.25
75,1176,1156,9,645,0.0,0,474.5
75,631,464,108,787,3.8,43,535.25
75,956,288,96,284,4.4,310,535.25
23,1053,154,78,410,3.1,5,535.25
75,1597,944,9,67,4.0,55,535.25
75,1597,830,78,813,3.1,5,535.25
16,313,242,36,521,3.8,79,535.25
15,423,242,9,610,3.9,191,535.25
51,295,7,9,80,0.0,0,474.5
46,301,571,96,140,3.9,131,535.25
23,1316,52,96,119,4.3,278,535.25
76,737,1074,78,300,0.0,0,474.5
75,1173,201,108,788,3.9,359,535.25
79,1008,1005,78,813,3.5,70,535.25
10,994,256,78,418,3.2,4,535.25
46,1719,1182,9,409,4.5,315,535.25
75,610,270,73,332,3.7,44,535.25
75,484,262,55,190,3.7,89,535.25
39,920,667,108,225,4.6,614,535.25
75,771,823,9,67,4.2,309,535.25
15,391,480,18,798,4.0,130,535.25
75,522,684,108,771,0.0,0,474.5
46,913,965,55,249,4.1,139,535.25
75,996,72,55,463,4.0,147,535.25
23,1653,862,55,325,4.0,119,535.25
23,1314,68,96,97,3.9,721,535.25
45,1212,1016,9,268,3.6,15,535.25
75,771,242,46,320,3.7,39,535.25
6,1141,510,96,823,4.9,285,535.25
15,370,49,108,241,3.6,54,535.25
75,1644,920,18,351,3.6,44,535.25
23,449,637,81,617,3.9,232,535.25
66,1173,39,108,305,3.8,240,535.25
15,337,250,9,67,4.5,1895,535.25
23,1006,641,96,375,0.0,0,474.5
64,861,467,9,265,0.0,0,474.5
71,665,780,112,386,4.0,1142,535.25
23,1637,201,108,241,4.0,261,535.25
23,1468,820,112,531,3.5,102,535.25
23,1206,765,55,450,3.7,2213,535.25
23,976,15,9,345,4.0,791,535.25
25,1326,503,9,101,4.1,315,535.25
75,87,480,123,636,2.7,102,535.25
23,1173,242,9,520,3.9,514,535.25
23,449,417,4,12,3.6,155,535.25
75,1459,480,55,349,3.4,385,535.25
75,471,319,9,820,3.6,24,535.25
75,1597,818,9,483,0.0,0,474.5
12,190,523,90,486,4.7,127,535.25
75,1597,49,78,410,0.0,0,474.5
15,436,1027,9,257,4.5,149,535.25
75,1454,103,55,349,3.1,163,535.25
10,190,2,18,735,3.9,81,535.25
66,1669,126,18,452,3.9,90,535.25
75,1008,1074,78,617,0.0,0,474.5
75,552,656,55,428,3.4,81,535.25
22,717,1089,103,651,4.0,63,535.25
23,449,239,9,409,3.0,387,535.25
23,449,568,96,643,3.8,854,535.25
46,654,931,18,122,3.6,73,535.25
15,302,39,9,275,4.2,737,535.25
26,937,534,18,532,4.3,140,535.25
39,920,103,55,197,3.7,115,535.25
7,1178,242,55,379,3.4,90,535.25
75,1597,448,55,197,3.6,153,535.25
23,545,242,18,57,3.5,102,535.25
23,1722,448,9,346,4.0,970,535.25
66,281,943,18,23,3.6,31,535.25
75,1008,292,78,562,3.4,12,535.25
75,1597,814,123,398,3.4,102,535.25
23,651,464,96,133,3.7,1154,535.25
75,771,334,96,209,0.0,0,474.5
5,148,68,108,371,4.1,314,535.25
53,1392,706,55,348,4.1,165,535.25
75,1597,873,18,470,3.0,78,535.25
16,313,1116,96,312,0.0,0,474.5
23,985,456,18,532,4.5,1158,535.25
10,994,15,55,355,3.9,199,535.25
23,1212,242,55,277,3.5,130,535.25
75,904,151,68,387,4.0,187,535.25
23,1425,464,9,825,3.8,678,535.25
0,774,1044,18,750,3.9,53,872.0
23,659,219,96,140,4.2,1603,535.25
0,145,68,103,517,3.9,87,872.0
75,1699,765,55,207,3.4,55,535.25
75,823,713,96,574,4.3,115,535.25
0,144,242,50,504,4.2,454,872.0
39,920,290,9,67,0.0,0,474.5
75,1212,650,55,372,2.8,125,535.25
23,1571,370,18,532,4.1,581,535.25
23,226,480,123,33,3.4,75,535.25
23,1467,208,78,553,3.3,11,535.25
23,1101,535,55,796,4.4,1612,535.25
23,1478,242,18,558,2.9,62,535.25
66,1548,483,9,236,3.9,50,535.25
75,60,5,18,264,3.4,24,535.25
57,522,490,108,518,4.4,401,535.25
23,1467,914,9,182,3.5,12,535.25
28,1512,986,50,146,4.2,3738,535.25
45,1261,1066,50,685,3.6,547,535.25
75,1449,664,108,266,3.8,262,535.25
66,839,208,108,560,3.7,153,535.25
33,589,216,9,377,4.1,612,535.25
75,1152,270,108,402,4.0,51,535.25
23,1416,598,18,216,4.2,799,535.25
75,502,49,46,258,3.4,26,535.25
15,384,986,108,110,4.0,889,535.25
75,1681,15,55,21,3.9,142,535.25
23,1425,108,18,769,3.6,485,535.25
75,1661,914,9,70,4.1,91,535.25
23,975,480,96,375,4.1,2604,535.25
23,1026,858,78,512,3.5,12,535.25
75,777,242,9,520,3.6,44,535.25
23,642,1087,96,358,0.0,0,474.5
75,1133,1074,9,820,3.9,74,535.25
23,983,503,50,714,4.5,99,535.25
66,1420,305,50,215,4.0,202,535.25
75,1673,915,55,614,3.7,61,535.25
46,504,568,96,413,4.3,5372,535.25
75,1256,63,108,167,0.0,0,474.5
0,145,1113,78,290,3.8,22,872.0
25,283,358,18,88,4.1,36,535.25
6,849,208,78,821,3.2,5,535.25
23,1173,516,55,379,3.7,1146,535.25
23,1267,15,55,21,3.9,318,535.25
75,51,1050,55,78,3.7,37,535.25
39,920,242,108,315,4.1,791,535.25
18,353,41,15,275,4.3,824,535.25
66,794,437,18,426,3.5,71,535.25
23,550,250,4,12,3.7,257,535.25
23,1212,515,96,430,3.8,283,535.25
75,1212,456,18,592,2.9,480,535.25
66,737,103,41,660,4.1,542,535.25
75,1609,931,9,829,0.0,0,474.5
75,1060,741,78,296,3.1,32,535.25
23,1416,989,9,257,3.9,553,535.25
75,1649,931,55,627,3.5,353,535.25
75,532,340,149,834,2.9,261,535.25
75,831,256,55,246,3.8,78,535.25
39,716,117,108,222,4.5,1321,535.25
66,837,242,108,299,3.6,145,535.25
75,253,475,41,659,0.0,0,474.5
23,555,63,78,332,0.0,0,474.5
23,1464,651,108,595,4.5,3435,535.25
75,1597,935,55,25,3.6,79,535.25
23,972,454,18,532,4.2,191,535.25
46,1458,963,55,249,4.4,257,535.25
75,1173,1023,108,315,3.7,1388,535.25
23,1616,1015,18,761,4.0,182,535.25
23,961,515,108,787,4.7,5844,535.25
23,1419,573,9,278,3.4,259,535.25
23,1212,622,18,700,3.1,204,535.25
75,777,242,55,197,4.0,186,535.25
75,1069,687,55,197,3.3,130,535.25
23,1331,931,55,249,3.9,236,535.25
75,208,69,18,769,3.8,96,535.25
75,1197,715,96,154,0.0,0,474.5
23,1227,221,55,197,3.4,205,535.25
5,151,1074,18,36,3.7,75,535.25
23,1626,873,96,419,4.3,1308,535.25
25,1407,515,108,326,4.2,2259,535.25
7,1342,505,9,236,4.4,436,535.25
10,185,242,78,562,3.2,6,535.25
75,50,715,78,297,0.0,0,474.5
23,248,250,55,118,3.8,115,535.25
75,1197,388,55,189,3.7,464,535.25
15,312,96,108,637,4.0,214,535.25
75,1212,448,55,160,3.6,162,535.25
75,771,208,78,759,3.3,7,535.25
23,1149,151,9,520,4.0,120,535.25
75,449,709,78,562,3.9,22,535.25
0,145,1005,78,296,3.1,4,872.0
75,790,503,78,300,3.1,4,535.25
75,1681,480,108,115,4.2,1134,535.25
10,185,1053,18,452,4.5,151,535.25
23,262,480,108,141,3.9,1954,535.25
75,1212,503,108,315,4.6,281,535.25
75,513,882,96,91,3.3,14,535.25
23,1436,509,96,218,4.0,2248,535.25
25,168,256,96,74,4.2,235,535.25
15,302,242,18,426,3.9,136,535.25
5,167,1182,78,813,3.1,16,535.25
75,1681,765,123,606,4.4,273,535.25
23,255,242,55,709,3.2,464,535.25
75,1522,480,9,356,3.8,38,535.25
6,849,256,18,178,4.0,56,535.25
39,740,72,96,209,3.8,115,535.25
75,813,1077,78,300,3.2,4,535.25
66,771,704,108,354,0.0,0,474.5
75,1015,455,9,67,3.6,13,535.25
0,145,89,18,452,4.5,490,872.0
25,1324,515,108,613,4.0,1897,535.25
23,1666,914,40,530,2.7,26,535.25
23,1427,628,96,43,3.9,646,535.25
75,50,740,70,332,3.4,12,535.25
15,421,208,108,241,3.9,97,535.25
23,1456,767,55,397,4.1,1073,535.25
75,1649,862,9,275,4.0,176,535.25
75,1173,480,108,331,3.8,104,535.25
23,84,920,78,300,0.0,0,474.5
75,1013,931,78,566,2.7,17,535.25
75,771,39,18,700,2.6,29,535.25
68,627,702,96,430,3.5,71,535.25
23,1603,103,18,22,2.4,35,535.25
75,1173,242,41,456,3.5,486,535.25
15,336,237,9,344,4.2,599,535.25
66,771,72,108,518,3.8,216,535.25
0,138,49,18,50,3.3,10,872.0
66,1376,528,96,327,0.0,0,474.5
75,1540,710,108,113,3.8,79,535.25
75,1644,790,18,26,3.6,84,535.25
23,1040,242,78,32,2.8,12,535.25
23,568,503,4,12,4.0,1116,535.25
75,1430,8,111,126,3.7,118,535.25
6,1324,808,96,74,0.0,0,474.5
23,479,873,55,475,4.0,63,535.25
75,500,645,96,279,0.0,0,474.5
75,793,593,96,97,3.9,181,535.25
0,145,63,55,467,3.4,179,872.0
0,151,681,18,216,3.9,74,872.0
15,383,1005,108,241,4.3,45,535.25
23,1592,464,9,100,4.3,90,535.25
75,844,1069,78,410,0.0,0,474.5
75,1522,242,108,317,3.1,43,535.25
15,384,1069,96,785,3.9,214,535.25
23,31,637,55,379,3.8,1627,535.25
75,771,652,61,13,3.6,33,535.25
25,1380,256,50,149,4.0,735,535.25
23,745,143,9,609,4.0,138,535.25
23,34,949,18,40,3.5,19,535.25
25,1137,421,52,556,4.1,543,535.25
75,1416,167,50,684,4.4,532,535.25
57,711,20,9,257,4.1,606,535.25
23,759,1140,96,327,4.2,62,535.25
39,920,15,18,50,3.8,72,535.25
23,1647,480,108,141,4.0,353,535.25
51,933,242,55,355,3.8,149,535.25
75,1522,242,110,664,3.7,548,535.25
75,185,1052,9,344,0.0,0,474.5
0,138,48,50,377,4.1,450,872.0
0,153,1016,55,38,3.7,158,872.0
75,1212,664,41,456,3.6,57,535.25
76,254,412,55,189,3.8,136,535.25
62,1597,39,18,739,3.6,45,535.25
0,151,66,96,217,4.1,527,872.0
23,1080,103,96,97,3.7,155,535.25
23,1173,117,55,85,3.3,761,535.25
18,344,242,78,300,4.6,896,535.25
51,1173,1084,9,86,3.3,7,535.25
75,64,242,123,636,4.0,158,535.25
75,53,776,18,22,3.4,44,535.25
75,1597,1073,18,452,4.0,139,535.25
75,195,76,9,294,3.8,42,535.25
23,1305,300,96,716,3.9,461,535.25
75,1540,1031,46,258,4.1,67,535.25
75,522,117,96,97,3.6,222,535.25
35,1236,497,55,197,3.9,1221,535.25
40,719,329,123,768,3.8,92,535.25
75,1039,242,9,520,2.3,173,535.25
23,1227,480,55,355,3.7,404,535.25
23,85,68,78,410,3.4,9,535.25
23,1166,993,96,192,4.1,856,535.25
75,771,719,18,564,3.8,40,535.25
75,771,1105,96,74,4.0,461,535.25
66,484,695,108,587,3.8,357,535.25
75,1601,115,55,647,3.6,95,535.25
75,561,1007,96,396,3.7,250,535.25
75,1288,146,55,197,3.5,43,535.25
15,370,255,96,443,4.3,588,535.25
23,1227,121,55,718,2.6,360,535.25
49,990,413,96,139,4.2,2532,535.25
23,1173,821,78,296,0.0,0,474.5
23,1173,603,18,764,2.5,460,535.25
75,1311,634,9,826,3.8,65,535.25
6,747,456,78,410,3.8,17,535.25
23,589,208,18,51,3.0,46,535.25
75,771,49,108,621,0.0,0,474.5
0,145,684,40,590,3.2,8,872.0
75,248,931,41,69,3.7,133,535.25
23,1212,128,55,462,3.7,884,535.25
23,219,208,18,564,4.4,2711,535.25
13,195,464,18,88,4.8,128,535.25
23,650,1084,9,304,4.2,2016,535.25
23,1078,603,18,794,4.2,1114,535.25
12,190,1084,58,323,3.1,15,535.25
75,771,498,108,803,0.0,0,474.5
75,1003,1148,9,800,3.6,13,535.25
75,1148,503,9,236,4.0,69,535.25
25,1218,503,96,793,3.1,17,535.25
39,734,242,18,88,4.1,82,535.25
39,915,260,18,34,4.5,1154,535.25
75,1597,708,18,452,3.7,26,535.25
23,1481,931,18,353,3.7,64,535.25
10,190,219,18,26,4.2,224,535.25
23,1267,601,18,735,4.2,726,535.25
23,1028,920,78,193,3.4,6,535.25
15,370,242,55,160,3.8,126,535.25
75,1060,480,96,97,4.0,590,535.25
75,1311,753,78,491,2.8,25,535.25
23,1014,242,78,377,3.4,9,535.25
23,1703,1019,78,292,3.8,110,535.25
66,838,346,9,633,4.1,162,535.25
23,81,1025,9,194,4.1,1469,535.25
75,1212,242,9,83,3.8,166,535.25
75,1609,201,78,300,0.0,0,474.5
75,521,480,108,402,3.6,25,535.25
75,1597,242,18,426,0.0,0,474.5
15,429,1053,9,774,4.3,171,535.25
23,211,115,9,275,4.4,2095,535.25
46,678,960,18,34,4.1,370,535.25
75,1488,999,9,67,3.9,37,535.25
25,1281,515,9,257,3.7,212,535.25
23,453,931,18,583,3.5,54,535.25
23,546,103,18,580,3.7,133,535.25
23,239,732,55,207,4.1,657,535.25
23,1076,866,96,574,4.2,484,535.25
75,298,736,18,741,3.4,21,535.25
23,1173,715,18,532,3.8,74,535.25
75,1212,242,55,572,2.8,703,535.25
75,1597,931,78,184,3.2,13,535.25
66,1227,162,18,712,3.4,196,535.25
23,43,634,9,459,4.1,485,535.25
56,915,656,18,470,3.8,56,535.25
25,669,515,108,329,4.1,72,535.25
75,1241,242,18,794,3.8,303,535.25
75,1142,503,96,425,4.1,178,535.25
23,1244,167,108,800,4.2,660,535.25
23,1602,253,55,729,3.5,122,535.25
66,1173,305,108,484,3.5,31,535.25
75,1597,1074,78,377,0.0,0,474.5
75,235,511,55,38,4.1,1079,535.25
66,255,580,9,820,3.9,59,535.25
75,1014,920,78,300,3.7,42,535.25
75,1681,776,108,738,3.5,18,535.25
23,991,515,108,326,4.1,1618,535.25
23,444,311,18,196,3.6,376,535.25
23,1173,480,127,493,2.8,83,535.25
75,1545,242,110,663,4.1,1537,535.25
10,187,242,9,820,4.1,82,535.25
75,1212,869,18,381,3.7,70,535.25
75,903,999,55,197,3.1,403,535.25
63,667,503,55,282,4.4,2585,535.25
25,110,121,108,173,4.4,247,535.25
23,1440,203,110,682,3.7,87,535.25
66,190,262,96,280,3.4,24,535.25
68,1236,350,50,688,4.0,282,535.25
75,1683,39,123,19,3.2,56,535.25
15,302,63,9,138,4.4,2662,535.25
39,716,242,18,622,4.6,772,535.25
23,1397,256,55,77,4.3,141,535.25
10,185,523,18,216,4.0,56,535.25
75,787,242,18,36,3.6,180,535.25
75,1008,7,78,770,0.0,0,474.5
75,87,705,18,40,3.2,92,535.25
66,1527,319,9,345,4.0,736,535.25
75,1212,270,55,336,3.6,236,535.25
85,1124,1074,55,197,3.7,206,535.25
5,151,15,108,157,3.3,28,535.25
46,690,791,96,638,4.3,477,535.25
66,1212,298,103,28,3.4,20,535.25
66,95,503,50,148,4.5,336,535.25
75,1597,869,78,529,3.9,85,535.25
46,697,684,96,139,4.3,868,535.25
23,50,781,78,290,3.2,6,535.25
75,50,242,78,762,3.2,19,535.25
58,858,515,96,375,4.7,4489,535.25
23,557,68,78,296,2.6,119,535.25
23,1672,603,9,257,4.3,573,535.25
75,771,256,123,398,3.7,208,535.25
75,195,1113,96,413,3.9,75,535.25
34,663,1155,96,823,3.9,531,535.25
23,768,171,78,290,4.9,955,535.25
47,760,503,108,637,4.1,2641,535.25
23,1259,242,9,309,4.1,145,535.25
66,960,305,96,45,3.9,90,535.25
23,957,503,103,105,4.1,101,535.25
66,1522,242,108,803,3.4,248,535.25
39,740,242,55,355,4.2,138,535.25
23,1425,480,55,355,2.6,60,535.25
75,522,276,55,111,3.5,215,535.25
75,1597,862,55,239,3.9,550,535.25
23,896,979,108,366,4.0,67,535.25
0,151,208,108,637,4.3,277,872.0
23,266,614,55,77,4.3,1823,535.25
15,380,208,55,77,3.7,43,535.25
75,1597,768,55,827,4.1,47,535.25
75,1649,793,18,31,2.8,57,535.25
23,1373,1016,96,753,3.8,120,535.25
75,1584,480,18,88,3.7,88,535.25
75,1597,1027,55,355,3.5,2018,535.25
75,1009,242,78,300,0.0,0,474.5
75,253,242,123,776,3.3,970,535.25
39,716,63,9,101,3.9,53,535.25
23,1315,1023,96,472,3.8,309,535.25
75,837,503,108,402,3.5,33,535.25
23,1212,242,18,321,3.4,36,535.25
53,847,931,9,182,0.0,0,474.5
75,1618,242,18,565,3.0,29,535.25
25,89,570,96,99,4.4,74,535.25
23,1291,256,123,168,3.8,178,535.25
39,740,1084,55,368,3.7,46,535.25
66,1173,895,9,194,3.8,23,535.25
40,921,103,43,232,3.7,25,535.25
66,1173,167,108,621,3.6,54,535.25
23,1212,242,123,538,2.6,60,535.25
75,1603,242,18,757,3.4,44,535.25
66,837,702,55,404,2.9,46,535.25
75,911,1004,78,476,0.0,0,474.5
66,912,515,55,440,3.7,75,535.25
46,449,372,109,62,4.0,167,535.25
23,243,777,96,97,3.8,39,535.25
75,50,666,55,417,3.4,57,535.25
22,411,256,46,258,4.1,1304,535.25
82,1474,999,46,514,3.8,233,535.25
23,1212,480,55,827,3.7,272,535.25
23,1008,956,78,813,0.0,0,474.5
75,1681,750,9,70,3.7,24,535.25
75,1522,481,96,396,4.4,96,535.25
75,1691,1097,96,121,3.6,115,535.25
83,1118,1113,18,206,3.7,44,535.25
15,302,456,41,662,4.2,384,535.25
23,1459,398,9,377,4.3,3162,535.25
25,653,1135,93,45,4.0,2077,535.25
23,1010,219,9,80,3.5,9,535.25
25,1137,841,55,282,4.0,55,535.25
25,750,903,96,327,4.0,743,535.25
57,626,121,96,593,4.1,735,535.25
23,969,503,136,469,4.0,260,535.25
66,899,980,108,41,3.8,263,535.25
57,1269,250,108,167,4.7,120,535.25
66,799,1090,15,616,3.8,46,535.25
75,471,55,55,197,4.5,110,535.25
66,1211,296,18,591,3.0,57,535.25
75,901,1084,50,732,4.2,265,535.25
75,1598,543,9,610,2.8,149,535.25
23,1212,256,108,778,0.0,0,474.5
75,675,423,44,833,3.4,92,535.25
68,1320,216,9,82,2.7,386,535.25
80,799,1074,55,335,3.6,86,535.25
23,1522,242,18,532,3.1,391,535.25
66,777,242,9,288,3.5,9,535.25
75,556,89,78,300,0.0,0,474.5
15,302,15,9,304,3.7,46,535.25
25,1212,873,96,793,3.7,55,535.25
75,848,692,148,251,3.5,135,535.25
23,1011,931,78,290,0.0,0,474.5
10,185,242,18,712,4.0,55,535.25
46,753,684,9,619,4.3,695,535.25
23,1618,957,18,564,3.4,34,535.25
68,856,256,18,565,3.8,68,535.25
46,1462,907,9,182,3.7,278,535.25
